Year,Month,Day,Precipitation,Relative Humidity,Pressure,Temp_avg,Temp_min,Temp_max
2013,February,10,0.01,54.87,99.03,6.5,0.92,13.63
2013,February,11,1.44,56.3,98.22,5.39,0.76,10.5
2013,February,12,0.12,54.8,98.01,7.71,2.57,14.77
2013,February,13,0.42,63.84,98.47,7.64,1.41,13.84
2013,February,14,0.05,56.36,98.89,8.29,2.87,16.19
2013,February,15,0,53.89,99.11,8.9,3.1,16.39
2013,February,16,0,45.29,98.8,11.21,4.24,19.03
2013,February,17,0,41.99,98.51,11.25,5.69,17.97
2013,February,18,0,53.82,98.26,11.63,6.33,18.85
2013,February,19,0,50.74,98.13,12.33,8.32,18.33
2013,February,20,0.87,45.98,97.51,13.39,9.59,19.23
2013,February,21,0.08,59.99,98,12.39,7.87,18.82
2013,February,22,0.5,58.76,97.94,13.71,5.4,21.75
2013,February,23,0.36,49.25,97.53,14.11,8.7,20.19
2013,February,24,0.02,48.31,98.25,8.26,3.88,13.93
2013,February,25,0.57,53.81,98.52,5.89,0.58,11.33
2013,February,26,0.01,47.09,98.82,5.91,-0.63,13.16
2013,February,27,0.08,38.91,98.86,7.52,2.08,12.79
2013,February,28,0.16,56.37,97.96,12.06,6.93,18.86
2013,March,1,0.06,53.94,97.86,10.96,6.28,17.07
2013,March,2,0.16,60.12,98.23,11.15,4.46,19.24
2013,March,3,0.17,66.95,98.65,10.52,7.47,15.19
2013,March,4,0.36,59.63,98.38,12.14,5.8,18.33
2013,March,5,2.75,52.17,97.46,14.07,11.25,17.97
2013,March,6,1.56,62.61,97.47,15.34,8.33,24.22
2013,March,7,0.06,58.13,98.06,17.17,9.72,24.87
2013,March,8,0.04,53.25,98.19,20.36,13.7,27.03
2013,March,9,0.05,47.69,97.94,20.82,13.76,27.83
2013,March,10,0.43,47.32,97.88,18.43,14.54,23.44
2013,March,11,0.81,48.37,98.03,14.18,8.68,20.51
2013,March,12,0.47,58.32,97.92,12.89,6.17,18.84
2013,March,13,6.86,64.7,97.21,12.65,7.2,17.83
2013,March,14,0.17,46.4,97.73,8.93,5.45,13.73
2013,March,15,0.04,44.94,98.45,10.04,4.43,17.55
2013,March,16,0,41.25,98.82,10.85,3.45,18.1
2013,March,17,0.07,29.16,98.23,14.51,9.55,22.51
2013,March,18,0.13,38.99,97.66,17.56,10.18,26.07
2013,March,19,0,50.86,97.72,17.96,10.55,24.85
2013,March,20,2.32,46.75,97.71,18.44,12.78,25.35
2013,March,21,0.03,42.92,98.83,14.47,8.33,21.55
2013,March,22,0,33.24,98.34,16.52,8.11,25.59
2013,March,23,0,27.47,97.5,17.8,10.3,25.88
2013,March,24,0.62,44.13,97.27,15.02,10.87,20.53
2013,March,25,0.07,46.01,98.02,14.65,7.98,21.62
2013,March,26,0,43.8,97.89,17.1,8.34,25.33
2013,March,27,0.02,35.09,97.67,19.24,12.55,25.91
2013,March,28,0.01,34.28,97.67,21.64,15.73,28.98
2013,March,29,0,40.85,98.15,19.96,12.34,27.49
2013,March,30,0.98,47.88,98.06,18.79,12.49,25.21
2013,March,31,1.92,50.16,98.04,16.97,9.81,24.13
2013,April,1,1.55,49.34,97.55,19.99,14.16,27.89
2013,April,2,0.78,43.24,97.95,15.45,10.11,21.81
2013,April,3,0,33.75,98.01,16.85,8.21,25.25
2013,April,4,0.14,30.17,97.17,17.97,10.03,27
2013,April,5,0.48,43.88,97.59,17.37,10.12,24.45
2013,April,6,0.89,44.17,97.79,13.72,6.9,19.33
2013,April,7,0.02,41.54,98.52,12.97,5.54,20.48
2013,April,8,0,27.62,98.38,16.7,8.72,25.02
2013,April,9,0,25.83,98.36,20.63,12.9,29.13
2013,April,10,0,29.52,98.48,21.36,14.46,28.82
2013,April,11,0,37.7,98.64,20.67,14.13,27.77
2013,April,12,0.32,30.07,98.53,23.66,16.17,31.27
2013,April,13,0.1,30.93,98.68,24.2,16.53,32.8
2013,April,14,0,24.02,98.68,25.68,17.89,35.01
2013,April,15,0,33.74,98.71,22.89,19.11,27.51
2013,April,16,0,34.32,98.81,22.84,17.31,30.25
2013,April,17,0,28.2,98.96,21.8,15.33,28.99
2013,April,18,0,28.96,98.81,21.9,14.62,28.82
2013,April,19,0,29.17,98.64,21.92,14.44,29.41
2013,April,20,0.06,30.03,98.4,23.42,15.83,30.97
2013,April,21,0.02,42.32,98.26,20.14,14.71,26.29
2013,April,22,3.25,47.5,98.16,17.7,13.07,22.72
2013,April,23,4.73,43.75,98.34,17.69,13.06,23.82
2013,April,24,31.69,79.23,97.81,14.68,13.29,16.83
2013,April,25,0.79,59.66,98.12,16.53,10.89,22.54
2013,April,26,0.45,60.2,98.32,16.33,11.61,21.69
2013,April,27,0,47.69,97.84,18.76,11.26,25.99
2013,April,28,0.38,34.19,97.27,22.89,13.74,30.04
2013,April,29,0.12,37.17,97.26,23.33,17.3,30.51
2013,April,30,0,32.9,97.86,23.22,14.74,31.58
2013,May,1,0,29.84,97.89,24.4,16.92,32.39
2013,May,2,0.01,42.01,97.78,24.45,17.59,32.4
2013,May,3,0.67,37.9,97.73,25.08,16.9,33.37
2013,May,4,0.53,45.2,98.01,22.47,16.84,28.93
2013,May,5,0.7,48.16,98.59,20.23,15.18,25.49
2013,May,6,0,33.93,98.9,21.21,14.05,28.52
2013,May,7,0,30.12,98.84,22.37,15.48,29.16
2013,May,8,0,29.63,98.46,25.58,17.49,32.74
2013,May,9,0,32.3,98.41,26.83,19.2,34.01
2013,May,10,0,29.65,98.43,27.83,20.15,35.06
2013,May,11,0.01,31.13,98.28,28.91,22.55,36.16
2013,May,12,0.65,40.3,98.51,24.7,19.36,31.23
2013,May,13,0,37.51,98.71,24.47,18.38,30.76
2013,May,14,1.55,48.68,98.27,21.89,19.79,24.39
2013,May,15,3.33,49.57,97.01,22.76,19.01,26.27
2013,May,16,0.06,39.93,97.17,21.43,15.44,28.85
2013,May,17,0.04,33.36,97.76,21.15,13.83,28.03
2013,May,18,0,32.91,97.82,23.65,17.6,31.96
2013,May,19,0,27.32,98.66,20.68,13.01,27.81
2013,May,20,0,36.79,98.29,22.84,14.85,30.73
2013,May,21,0,37.82,97.4,24.87,17.37,34.07
2013,May,22,0.07,45.5,98.05,18.53,13.46,23.62
2013,May,23,0,36.45,98.4,21.24,12.12,28.41
2013,May,24,0.01,30.19,98.31,24.96,15.82,33.18
2013,May,25,0.02,29.23,98.28,26.15,18.23,33.36
2013,May,26,0.14,34.04,98.35,25.37,17.76,32.24
2013,May,27,0,34.07,97.85,23.62,16.39,31.12
2013,May,28,0,30.09,97.7,23.5,16.5,30.62
2013,May,29,0,32.36,97.94,24.16,16.99,31.47
2013,May,30,0,36.31,98.17,21.78,14.92,28.7
2013,May,31,0.01,30.86,98.18,21.24,12.61,28.32
2013,June,1,0.04,35.17,98.44,21.28,13.85,28
2013,June,2,0,28.14,98.63,22.89,14.29,29.8
2013,June,3,0.02,22.25,98.31,25.3,16.92,33.98
2013,June,4,0,21.41,98.18,27.08,17.96,34.89
2013,June,5,0,23.43,98.03,27.67,20.37,34.56
2013,June,6,0,25.79,97.79,28.01,19.81,36.93
2013,June,7,0,30.56,98.4,26.84,18.31,34.55
2013,June,8,0,24.53,98.2,27.49,19.77,34.84
2013,June,9,0,28.25,98.02,27.23,19.33,34.67
2013,June,10,0,29.89,98.39,25.5,18.25,31.84
2013,June,11,0,27.6,98.7,26.33,17.73,33.63
2013,June,12,0,24.13,98.76,27.69,19.39,34.36
2013,June,13,0,25.67,98.6,28.68,20.85,35.15
2013,June,14,0,26.28,98.58,28.59,21.68,35.21
2013,June,15,0,24.03,98.57,29.67,21.81,37.39
2013,June,16,0,23.04,98.45,31.27,23.4,38.96
2013,June,17,0,19.24,98.25,31.72,23.54,39.52
2013,June,18,0,16.64,97.9,32.12,23.68,39.83
2013,June,19,0,19.53,97.93,31.14,23.04,39.42
2013,June,20,0,25.36,98.1,30.19,21.68,37.73
2013,June,21,0.02,21.38,98.18,31.75,23.77,39.82
2013,June,22,10.28,27.16,98.13,30.04,22.65,35.82
2013,June,23,0.97,36.78,98.34,28.5,20.94,36.06
2013,June,24,0.01,35.05,98.58,29.08,22.03,35.9
2013,June,25,0.01,34.29,98.71,28.32,21.89,35.01
2013,June,26,0,30.34,98.67,28.33,21.42,35.09
2013,June,27,0,31.18,98.71,27.39,21.16,33.86
2013,June,28,0,34.55,98.77,25.7,20.97,29.65
2013,June,29,0,30.99,98.95,26.72,20.39,32.74
2013,June,30,0,33.34,98.83,26.15,18.65,32.78
2013,July,1,0.05,27.01,98.57,28.9,21.55,36.14
2013,July,2,0.02,23.53,98.43,31.35,23.45,38.38
2013,July,3,0.04,27.91,98.39,32.02,26.01,38.78
2013,July,4,0.05,33.07,98.4,32.16,25.67,38.3
2013,July,5,0.26,32.53,98.59,30.58,24.79,36.01
2013,July,6,0,34.34,98.77,29.16,22.88,35.28
2013,July,7,0,29.81,98.8,29.35,22.48,35.27
2013,July,8,0,27.7,98.69,30.62,23.49,36.58
2013,July,9,0,23.31,98.4,32.24,24.49,39.2
2013,July,10,0,22.65,98.07,32.13,24.72,39.25
2013,July,11,0,25.47,98.06,32.4,24.35,39.58
2013,July,12,0.01,23.57,98.39,32.72,24.9,39.33
2013,July,13,0.27,22.18,98.26,34.37,27.49,41.76
2013,July,14,0.01,23.14,98.25,34.16,26.68,42.23
2013,July,15,0,26.77,98.55,32.17,24.05,39.15
2013,July,16,0.01,28.04,98.7,31.34,25.57,36.89
2013,July,17,0.17,26.52,98.52,32.71,26.32,39.1
2013,July,18,0.05,25.92,98.4,33.17,27.45,39.03
2013,July,19,0,24.57,98.34,32.75,25.94,38.85
2013,July,20,0.19,22.46,98.09,34,26.7,41.03
2013,July,21,0.23,23.18,98.08,36.08,28.48,44.05
2013,July,22,0.82,30.99,98.1,34.91,29.51,40.49
2013,July,23,0.01,27.77,98.15,33.77,27.91,39.77
2013,July,24,0.01,27.78,98.45,33.03,26.26,38.5
2013,July,25,0,26.76,98.48,33.96,27.27,39.95
2013,July,26,0,25.83,98.35,34.21,27.42,40.56
2013,July,27,1.91,20.96,98.17,35.84,29.39,42.58
2013,July,28,4.26,27.49,98.42,33.49,26.71,40.77
2013,July,29,0.01,22.74,98.79,32.91,25.98,39.85
2013,July,30,0,22.97,98.72,33.43,25.97,40.34
2013,July,31,0,30.73,98.41,31.88,26.27,37.75
2013,August,1,0,33.5,98.34,30.41,24.45,36.43
2013,August,2,0,35.6,98.51,30.16,24.14,36.13
2013,August,3,0,30.27,98.55,30.85,23.74,37.52
2013,August,4,0,31.61,98.65,31.11,24.06,38.08
2013,August,5,0,28.13,98.64,31.06,23.89,37.73
2013,August,6,0,17.43,98.45,32.97,26.06,40.43
2013,August,7,0,19.96,98.27,31.93,24.31,39.31
2013,August,8,0,18.18,98.37,31.52,23.59,38.88
2013,August,9,0,29.01,98.44,31.67,24.49,38.86
2013,August,10,0,31.68,98.58,29.8,22.92,36.16
2013,August,11,0,26.92,98.48,29.52,21.62,37.27
2013,August,12,0,24.89,98.51,29.87,22.37,36.81
2013,August,13,0,23.39,98.31,31.91,24.15,39.54
2013,August,14,0.01,20.61,98.19,32.28,25.01,39.89
2013,August,15,0,25.72,98.49,30.73,23.57,36.95
2013,August,16,0,26.2,98.53,30.78,23.93,37.11
2013,August,17,0.17,25.74,98.4,31.63,25.1,38.2
2013,August,18,1.07,32.09,98.63,30.01,25.87,37.54
2013,August,19,0.19,27.53,98.52,31.49,26.12,37.7
2013,August,20,0,30.37,98.47,31.69,25.1,38.53
2013,August,21,0,29.57,98.4,29.25,23.18,36.08
2013,August,22,0,30.25,98.43,27.12,19.83,33.86
2013,August,23,0,26.76,98.42,28.42,20.78,35.24
2013,August,24,0,25.58,98.26,30.77,23.66,38.03
2013,August,25,0.15,22.26,97.96,31.96,23.95,39.92
2013,August,26,2.01,26.96,97.87,31.43,25.92,39.96
2013,August,27,13.21,38.24,98.06,30.88,25.46,37.2
2013,August,28,0.07,33.76,98.18,31.35,25.27,37.78
2013,August,29,0.22,27.86,98.17,31.02,25.07,38.1
2013,August,30,0.15,34.18,98.11,30.34,24.08,37.32
2013,August,31,5.23,44.72,98.09,29,24.11,34.92
2013,September,1,1.32,46.31,98.4,26.66,22.36,32.21
2013,September,2,1.22,46.84,98.68,26.52,21.96,31.07
2013,September,3,0.42,47.12,98.89,26.59,22.33,31.09
2013,September,4,2.13,58.45,98.84,25.36,22.46,28.01
2013,September,5,0.58,44.31,98.36,27.41,21.43,34.53
2013,September,6,0,32.52,98.1,29.16,22.63,37.33
2013,September,7,0,28.83,98.39,30.81,24.42,38.19
2013,September,8,0.01,35.71,98.65,30.6,24.36,38.07
2013,September,9,0.41,36.19,98.77,30.17,26.38,35.12
2013,September,10,0.15,41.61,98.7,28.24,23.86,33.35
2013,September,11,0,36.81,98.49,28.97,22.94,35.28
2013,September,12,0.04,36.66,98.56,28.05,23.41,33.07
2013,September,13,0.03,43.1,98.88,27.17,23.46,31.38
2013,September,14,0,45.24,98.83,27.58,22.24,32.7
2013,September,15,0,31.59,98.38,30.19,24.13,38.16
2013,September,16,0,26.21,97.99,31.09,23.33,38.24
2013,September,17,0,34.72,97.97,29.87,26,34.3
2013,September,18,1.61,52.64,98.24,26.46,23.41,29.81
2013,September,19,4.72,62.08,98.19,22.8,18.89,25.12
2013,September,20,0.05,46.17,98.55,23.74,17.09,30.59
2013,September,21,0.01,39.9,98.92,24.29,17.36,30.88
2013,September,22,0,42.21,98.98,24.62,19.56,30.48
2013,September,23,0,48.4,98.9,24.06,18.93,29.46
2013,September,24,0,44.79,98.7,24.7,19.11,30.5
2013,September,25,0,37.22,98.57,25.39,19.4,32.05
2013,September,26,0,28.04,98.56,26.43,19.54,33.98
2013,September,27,0,25.81,98.4,28.05,21.75,36.34
2013,September,28,0,23.9,98.07,28.46,21.15,37.06
2013,September,29,0,34.32,97.98,28.08,22.54,33.74
2013,September,30,0,36.01,98.06,26.33,19.64,32.93
2013,October,1,0,39.97,98.16,28.56,22.06,34.73
2013,October,2,0,32.35,98.23,29.35,22.48,36.53
2013,October,3,0,32.32,98.53,28.41,24.25,33.76
2013,October,4,0.01,37.37,98.79,28.28,21.92,35.25
2013,October,5,0.01,37.58,98.75,29.1,23.23,35.87
2013,October,6,3.65,40.42,98.55,27.81,23.32,33.49
2013,October,7,13.79,63.48,98.69,24.31,21.83,27.23
2013,October,8,1.96,66.09,98.82,23.05,20.31,26.85
2013,October,9,3.17,66.26,98.79,22.38,18.26,26.42
2013,October,10,1.58,58.73,98.47,23.41,19.27,29.33
2013,October,11,0.31,44.82,98.34,24.71,19.98,31.72
2013,October,12,0,39.08,98.57,24.21,19.48,30.51
2013,October,13,0,29.56,98.65,25.34,19.67,33.38
2013,October,14,0,29.6,98.75,24.18,18.52,30.66
2013,October,15,0,31.08,98.88,23.16,17.54,28.57
2013,October,16,0,34.7,98.68,26.27,19.89,34.18
2013,October,17,0,43.55,98.73,24.68,20.41,30.79
2013,October,18,0,41.82,98.63,23.81,18.43,30.61
2013,October,19,0,37.94,98.73,24.13,19.65,31.21
2013,October,20,0,36.47,98.94,23.16,18.14,28.94
2013,October,21,0,47.41,98.97,22.98,18.04,29.2
2013,October,22,0,45.19,98.9,21.74,16.89,28.54
2013,October,23,0,34.04,98.84,21.72,15.98,28.83
2013,October,24,0,28,98.84,22.16,17.5,28.4
2013,October,25,0,25.25,98.82,22.47,16.96,30.1
2013,October,26,0,26.1,98.86,22.22,16.84,30.09
2013,October,27,0,39.2,99.12,21.87,16.25,29.05
2013,October,28,0.02,55.02,99.05,20.27,15.21,26.66
2013,October,29,0.03,50.42,98.6,19.54,14.6,25.54
2013,October,30,2.27,45.17,98.47,19.5,15.15,25.5
2013,October,31,0.05,54.7,98.75,17.83,13.81,23.66
2013,November,1,0.02,51.82,98.98,17.65,11.99,24.13
2013,November,2,0,42.54,98.95,18.56,12.49,25.1
2013,November,3,0,36.07,98.85,18.14,11.86,25.75
2013,November,4,0,35.82,98.36,18.88,13.87,26.1
2013,November,5,0.1,55.76,98.12,19.47,16.05,25.29
2013,November,6,0.07,53.23,98.63,20.44,14.61,29.16
2013,November,7,0,50.96,99.02,20.09,15.47,27.3
2013,November,8,0,46.49,98.88,18.71,13.78,26.02
2013,November,9,0,44.34,98.83,19.07,13.56,25.52
2013,November,10,0.02,47.28,98.85,18.56,14.45,24.68
2013,November,11,0.08,51.94,98.44,16.42,11.36,22.89
2013,November,12,0.27,56.19,98.35,14.2,8.65,20.53
2013,November,13,0.22,60.05,98.45,16.07,11.12,23.01
2013,November,14,1.79,58.12,98.63,16.19,10.25,22.6
2013,November,15,5.06,62.25,98.36,14.81,11.68,19.02
2013,November,16,0.01,59.03,98.41,14.66,11.48,19.92
2013,November,17,0.03,47.82,98.27,15.25,10.55,20.29
2013,November,18,0.3,50.61,97.64,12.48,8.51,17.74
2013,November,19,0.03,58.51,97.98,11.77,6.69,18.58
2013,November,20,0.02,64.1,98.24,11.58,6.38,17.56
2013,November,21,0.03,51.66,98.2,10.06,5.08,14.97
2013,November,22,0.16,56.1,97.77,10.71,6.1,17.82
2013,November,23,0.04,56.66,97.8,9.56,4.89,16.57
2013,November,24,0.03,58.28,98,8.66,2.53,16.19
2013,November,25,0.27,64.6,98.28,10.3,4.97,17.28
2013,November,26,0.12,58.97,98.61,10.42,5.44,16.73
2013,November,27,2.41,61.77,98.86,9.83,5.66,14.54
2013,November,28,0.42,53.79,99.11,10.16,6.02,15.57
2013,November,29,3.09,56.33,98.98,9.13,5.66,14.1
2013,November,30,0.22,59.77,98.32,7.77,2.77,14.17
2013,December,1,1.03,67.53,98.05,7.48,3.94,11.89
2013,December,2,0.08,74.81,98.52,7.13,3.26,11.47
2013,December,3,0.27,73.5,98.96,10,4.71,16.19
2013,December,4,0.01,65.27,99.3,10.95,6.23,16.92
2013,December,5,0.05,64.36,99.34,11.03,6.82,17.16
2013,December,6,0,59.46,99.26,9.89,4.28,17.9
2013,December,7,0,59.33,99.38,9.25,3.37,16.91
2013,December,8,0,64.13,99.65,9.47,4.32,15.32
2013,December,9,0,59.69,99.77,10.76,6.1,16.57
2013,December,10,0,58.96,99.87,11.1,6.4,17.29
2013,December,11,0,60.36,100.18,10.18,6.54,15.89
2013,December,12,0,63.29,100.04,9.8,5.39,16.24
2013,December,13,0,67,99.6,9.66,4.29,16.49
2013,December,14,0,56.51,99.82,10.73,6.23,17.12
2013,December,15,0,56.75,100.15,10.39,5.74,16.65
2013,December,16,0,59.01,100.09,9.7,6.35,15.91
2013,December,17,0.06,64.65,99.91,9.37,4.74,15.03
2013,December,18,0.01,65.77,99.46,9.49,6.84,13.38
2013,December,19,0,64.96,99.17,9.37,6.22,15.48
2013,December,20,0.61,69.11,98.85,8.47,4.87,12.04
2013,December,21,0.64,63.71,99.4,12.84,9.7,17.89
2013,December,22,0.15,61.49,99.4,12.66,10.61,16.76
2013,December,23,0.11,61.26,99.26,12.63,7.76,18.31
2013,December,24,0.03,71.5,99.25,10.78,6.65,16.39
2013,December,25,4.62,69.55,98.56,9.21,3.8,14.98
2013,December,26,1.74,61.79,98.14,9.94,5.83,14.88
2013,December,27,0.01,66.22,98.63,9.38,3.66,17.25
2013,December,28,0,64.99,98.72,10.72,5.92,17.31
2013,December,29,7.92,73.08,98.93,11.06,8.72,15.24
2013,December,30,15.19,73.91,99.28,9.18,5.48,13.71
2013,December,31,0.01,61.23,99.34,7.5,2.25,14.32
2014,January,1,0,51.92,99.18,8.1,3.1,13.72
2014,January,2,0,57.76,99.13,7.54,3.22,12.01
2014,January,3,0,53.38,99.28,10.64,6.79,17.08
2014,January,4,0,50.99,99.25,10.3,6.81,16.3
2014,January,5,0,55.11,98.96,9.19,5.69,16.26
2014,January,6,0,54.8,98.95,11.56,4.98,20.26
2014,January,7,0,60.1,99.4,10.19,6.17,16.4
2014,January,8,0,61.02,99.53,9.46,4.96,16.61
2014,January,9,0,66.66,99.4,8.69,4.07,15.64
2014,January,10,0,69.96,99.18,7.39,4.16,11.73
2014,January,11,0.41,66.53,99.02,10.5,5.02,16
2014,January,12,0.06,68.34,99.01,12.07,7.7,18.23
2014,January,13,0.08,67.46,99,11.82,6.1,17.76
2014,January,14,0.12,59.41,98.44,10.76,6.41,15.22
2014,January,15,0.1,64.4,98.51,9.84,5.37,16.62
2014,January,16,0,67.27,98.75,9.17,3.86,15.77
2014,January,17,0,65.34,98.34,9.15,5.47,15.42
2014,January,18,0.72,51.78,97.67,9.04,4.42,14.26
2014,January,19,6.75,66.14,97.42,10.83,6.4,16.71
2014,January,20,0.05,60.29,98.28,8.91,4.36,14.75
2014,January,21,0,62.23,98.84,7.48,2.26,15.24
2014,January,22,0.08,56.11,98.64,7.25,1.56,13.24
2014,January,23,0.39,64.86,98.59,8.04,4.54,12.93
2014,January,24,0.09,60.66,98.89,9.35,4.89,15.86
2014,January,25,0.48,69.82,98.47,10.24,4.29,18.1
2014,January,26,0.22,61.37,98.72,11.8,6.93,20.69
2014,January,27,0.27,69.04,98.01,11.45,5.21,18.9
2014,January,28,0.65,55.63,97.77,9.96,4.75,15.28
2014,January,29,0.01,58.56,97.63,9.01,3.06,14.96
2014,January,30,6.99,52.88,97.08,11.12,7.26,17.09
2014,January,31,3.93,64.67,97.61,8.8,4.59,13.14
2014,February,1,0.03,56.9,98.09,8.12,2.41,15.21
2014,February,2,0.06,58.86,98.31,9.09,3.39,15.64
2014,February,3,0,54.52,98.62,7.74,1.55,14.4
2014,February,4,0.13,60.36,98.76,9.4,5.03,15.95
2014,February,5,0,61.47,98.79,10.02,4.37,16.62
2014,February,6,0,65.01,98.8,13.69,7.12,21.79
2014,February,7,0,57.59,98.77,13.1,7.19,21.43
2014,February,8,0,41.51,98.76,10.35,4.22,18.06
2014,February,9,0,52.17,98.54,12.83,7.24,20.29
2014,February,10,0.43,56.61,97.9,10.44,6.83,17.54
2014,February,11,0.13,54.22,98.42,9.14,4.93,15.59
2014,February,12,0.21,58.69,98.75,10.2,5.11,17.98
2014,February,13,0.06,65.15,99,12.39,4.41,20.93
2014,February,14,0.01,62.62,98.96,14.56,9.16,22.29
2014,February,15,0,51.95,98.73,14.41,8.17,23.8
2014,February,16,0,36.16,98.77,12.95,7.47,21.14
2014,February,17,0,24.69,98.37,14.62,7.32,24.17
2014,February,18,0.04,40.99,97.96,13.87,10.56,20.14
2014,February,19,0.01,52.53,98.33,14.45,8.79,21.97
2014,February,20,0.12,52.56,98.54,13.31,8.24,19.42
2014,February,21,0,52.74,98.75,12.48,5.46,20.12
2014,February,22,0.38,60.76,98.9,12.27,7.45,18.54
2014,February,23,0.02,59.94,99.13,10.97,5.37,17.47
2014,February,24,0,51.54,98.85,10.57,5.07,17.83
2014,February,25,0.14,45.93,98.75,11.37,5.49,17.93
2014,February,26,0.07,60.22,99.19,11.35,6.43,16.26
2014,February,27,1.41,56.63,99.24,10.84,5.85,16.45
2014,February,28,0.03,52.88,98.86,10.23,2.89,17.49
2014,March,1,2.33,61.48,97.85,11.79,6.68,17.14
2014,March,2,0.9,60.85,97.24,14.05,8.37,20.35
2014,March,3,0.54,59.73,97.66,13.82,7.76,22.03
2014,March,4,0.11,48.3,97.83,11.13,7.21,16.48
2014,March,5,0.76,59.58,98.12,10.93,5.47,16.8
2014,March,6,0.2,54.73,98.59,10.7,5.33,18.31
2014,March,7,0.26,59.65,98.95,10.04,4.21,16.67
2014,March,8,0.01,48.51,99.13,11.92,3.95,20.46
2014,March,9,0.72,51.99,98.94,11.65,6.5,16.85
2014,March,10,0.02,52.66,98.74,11.64,5.59,17.48
2014,March,11,0.05,47.99,98.67,12.35,7.27,18.53
2014,March,12,0.01,50.32,98.86,12.16,6.36,18.76
2014,March,13,18.61,72.85,98.23,11.36,9.05,15.17
2014,March,14,2.93,63.58,98.33,14.23,10.34,19.19
2014,March,15,1.9,64.88,98.62,13.77,9.36,18.94
2014,March,16,0.01,54.07,99.01,13.69,6.57,21.55
2014,March,17,0,49.45,99.16,14.41,7.47,21.74
2014,March,18,0,45.21,99.15,15.09,8.12,22.67
2014,March,19,0,40.5,98.97,15.63,8.47,22.72
2014,March,20,0.35,36.78,98.75,17.66,10.58,24.32
2014,March,21,0.67,41.63,98.64,17.6,10.52,25.13
2014,March,22,0,46.66,98.47,18,11.22,24.32
2014,March,23,0.02,43.95,98.28,17.91,11.47,24.57
2014,March,24,0,36.03,98.81,13.68,5.57,21
2014,March,25,0.01,39.82,98.45,13.97,7.92,20.43
2014,March,26,1.06,46.35,97.84,11.23,6.56,16.46
2014,March,27,0.02,49.88,98.21,11.28,3.98,18.81
2014,March,28,0,36.26,98.4,13.57,6.17,21.3
2014,March,29,0.36,40.13,97.83,15.68,10.57,21.39
2014,March,30,1.75,59.78,97.93,15.52,10.21,21.28
2014,March,31,0.05,48,98.58,15.39,8.36,22.7
2014,April,1,0,43.54,98.72,15.94,8.53,24.67
2014,April,2,0,35.12,98.27,16.78,9.52,24.28
2014,April,3,0.06,35.59,97.43,17.18,11.99,24.04
2014,April,4,0.21,48.12,98.13,15.14,9.83,21.07
2014,April,5,0.14,49.13,98.48,15.55,7.61,23.88
2014,April,6,0,44.2,98.7,17.23,8.88,25.99
2014,April,7,0,38.81,98.89,18.45,10.82,26.13
2014,April,8,0,36.13,99.08,19.18,10.9,26.96
2014,April,9,0,29.73,98.88,21.44,14.2,29.64
2014,April,10,0,31.3,98.64,22.04,15.34,29.15
2014,April,11,0,36.19,98.63,21.28,14,26.99
2014,April,12,0.02,31.52,98.23,23.3,17.59,29.78
2014,April,13,0.06,35.7,98.1,23.87,16.13,31.74
2014,April,14,0,44.03,98.52,21.08,15.52,27.19
2014,April,15,0,40.46,98.4,20.77,13.75,28.03
2014,April,16,0,26.52,98.35,21.12,13.76,30.26
2014,April,17,0,33.67,98.53,18.99,11.54,27.49
2014,April,18,0,28.4,98.17,20.05,12.54,27.88
2014,April,19,0,25.31,97.85,22.8,13.19,30.92
2014,April,20,0,25.99,97.31,24.9,18.31,31.92
2014,April,21,0,32,97.45,23.61,16.97,30.05
2014,April,22,0.52,41.52,97.65,21.57,15.73,29.32
2014,April,23,0,36.57,98.73,20.2,12.21,28.03
2014,April,24,0,31.83,98.77,21.16,13.24,28.5
2014,April,25,0.01,30.89,98.47,19.52,12.5,26.26
2014,April,26,0,32.16,98.58,18.27,9.47,26.4
2014,April,27,0,33.65,98.3,22.29,14.49,30.26
2014,April,28,0,28.56,98.31,21.91,13.07,29.67
2014,April,29,0,26.79,98.31,23.51,15.05,30.78
2014,April,30,0,23.87,98.12,24.26,15.95,32.41
2014,May,1,0.02,24.47,97.96,25.88,17.32,34.52
2014,May,2,0.11,36.84,98.12,23.23,16.41,29.93
2014,May,3,0.02,31.11,98.02,20.97,14.46,27.47
2014,May,4,0,30.88,98.2,19.52,11.23,27.34
2014,May,5,0,32.52,98.48,19.43,12.37,26.59
2014,May,6,0,23.87,98.74,21.74,13.8,30.11
2014,May,7,0,20.6,98.67,23.48,14.14,33.14
2014,May,8,0,18.69,98.46,25.74,17.53,34.23
2014,May,9,0,34.12,98.71,24.2,18.2,30.5
2014,May,10,0,28.19,98.73,25.68,19.12,32.39
2014,May,11,0,21.1,98.49,27.49,19.11,35.18
2014,May,12,0,16.2,98.27,30.07,23.59,38.37
2014,May,13,0,20.97,98.2,28.76,20.35,39.05
2014,May,14,0,27.02,98.85,23.46,16.68,31.5
2014,May,15,0,28.23,98.82,21.07,14.49,28.01
2014,May,16,0,31.26,98.39,21.21,12.95,28.05
2014,May,17,2.67,58.27,98.47,16.77,14.68,18.99
2014,May,18,0.25,46.03,98.08,21.26,16,26.44
2014,May,19,4.37,54.46,98.02,22.48,17.27,27.78
2014,May,20,0,39.37,98.19,26.81,19.7,34.39
